100107,"Coca","10","T10168","No comían en este tiempo más de <i>maíz</i> cocido y yervas, y así no vevían <i>chicha</i> sino turvia, que llaman <i>concho</i> ni usavan <b>coca</b> en este tiempo.","72","","","","sin datos"
100107,"Coca","10","T10169","Y allí los sacerdotes del Hacedor quemavan por la mañana un carnero blanco y <i>maíz</i> y <b>coca</b> y plumas de pájaros de colores de <i>mullo</i>, que es concha de la mar, como dicho está, rogando al Hacedor diese buen año, pues que de nada avía criado todas las cosas y dádoles ser, tuviese por bien de dales buen año.","72","","","","sin datos"
100107,"Coca","10","T10170","Y así para este día tenían aparejado todos los géneros y maneras de comidas que ellos usavan, todas las maneras de <i>ajíes</i>, gran cantidad de cestos de <b>coca</b>, todas las maneras de ropas de colores que ellos uestían, y calçados de que usavan, <i>llautos</i> y plumas que se ponían en la caveça","115","","","","sin datos"
100107,"Coca","10","T10171","y alumbrando los que lo yban siguiendo y llegados a la puente del dicho <i>Allonsaytambo</i> [<i>Ollantaytambo</i>], que es un río grande que baxa la mar del norte, al llegar de los dichos sacrificios hechavan de la puente dos cestos de <b>coca</b> llamados <i>pilco longo</i>, <i>paucarongo</i> y así dejavan yr solos a los dichos sacrificios.","116","","","","sin datos"
100107,"Coca","10","T10172","y les deçía: Vosotros tomad cada uno su parte de essa ofrendas y sacrificios, y llevadla a la principal <i>huaca</i> vuestra, y allí las sacrificas; y tomádolas, llevavan hasta la <i>guaca</i>, y allí ahogavan a los niños y los enterravan juntamente con las figuras de plata, de ovejas y de personas de oro y plata; y las ovejas y carneros y ropas lo quemavan, y tanbién unos cestillos de <b>coca</b>.","122","","","","sin datos"
100108,"Chochilliquilla","10","T10173","Y mucha cantidad de donzellas que para servir en la dicha fiesta heran deputadas y escoxidas, salían este dicho día a la plaza vestidas de unos uestidos que llaman <i>cuzco axo</i> y <b>chochilliquilla</b>, que eran de hedad de honce y doze años y catorce años.","100","","","","sin datos"
100109,"Coco","10","T10174","Llamavan al mes de diciembre <i>Camayquilla</i>, en el qual, el primer día de la luna, los que se avían armado cavalleros, así de la parcialidad de <i>Anan Cuzco</i> como de <i>Hurin Cuzco</i>, salían a la plaza con unas hondas en las manos, llamadas <i>huaracas</i>, y los de <i>Anan Cuzco</i> contra los de <i>Hurin Cuzco</i> se tiravan hondaces con una que llaman <b>coco</b>, que se da en unos cordones, y benían algunas vezes a los braços a provar las fuerças, hasta que el <i>Ynga</i> que estava ya en la plaza se levantava y los ponían en paz. Llamauan a esto <i>chocanaco</i>; hacían esto para que fuesen conocidos los de más fuerças y más baliente","111","","","","sin datos"
100110,"Coies","10","T10175","con livertad usavan sus oficios bolviendo a ellos y no quitando del lado de los yndios echos <i>guacas</i>, receviendo los carneros y <b>coies</b> para los sacrificios.","131-132","","","","sin datos"
100111,"Colcapata","10","T10176","Sacavan a esta fiesta las dos figuras de muger llamadas <i>palpasillo</i> e <i>ynca oillo</i> con ropas muy ricas cuviertas con chapería de oro, llamadas <i>llancapata</i>, <b>colcapata</b> y <i>paucaronco</i>.","70","","","","sin datos"
100112,"Collado","10","T10177","y que en <i>Pucara</i>, que es quarenta leguas de la ciudad del <i>Cuzco</i> por el camino del <b>Collado</b>…","53","","","","sin datos"
100113,"Collasuyo","10","T10178","Y en la plaza en medio della, ado estava el <i>usno</i> de oro, que hera a manera de pila, adonde hechavan el sacrificio de la <i>chicha</i>, quando vevían hallavan que estavan a punto de guerra quatrocientos yndios alrededor de la dicha pila, bueltos los ciento el rostro a <b>Collasuyo</b> que está al nacimiento del Sol y otros cientos bueltos los rostros al poniente, que es el camino de <i>Chinchaysuyo</i> y otros ciento el rostro al cententrión, que es el camino de <i>Antisuyo</i> y ciento los rostros al mediodía, y tenían todos los generos de armas y que ellos usavan.","74","","","","sin datos"
100113,"Collasuyo","10","T10179","Y salían todos quatro esquadrones, cada uno para el lugar que estaba dedicado, saliendo los que estaban para <b>Collasuyo</b> con gran ynpetu hasta la angostura de <i>acoyapongo</i>, que será dos leguas del <i>Cuzco</i> pequeñas e yban dando boces diciendo: Salga el mal fuera.","74","","","","sin datos"
100113,"Collasuyo","10","T10180","Heran estos yndios que llevavan estas boces hacia <b>Collasuyo</b>, los que salían del <i>Cuzco</i> de la generación de <i>Uscaymataayllo</i>, <i>Yapo may ho ayllo</i>, <i>Yahuaymin ayllu</i> y <i>Sutic</i> y <i>Marasaylla</i>, <i>Cuycussa ayllo</i>.","74-75","","","","sin datos"
100113,"Collasuyo","10","T10181","Y otro día siguiente, por la misma horden, salían a la misma plaza y puestos por su horden ls <i>huacas</i> y el Unca y demás jente, trayan a la plaza grandésima cantidad de ganado de todo género de todas las quatro partidas llamadas <b>Collasuyo</b> y <i>Chinchaysuyo</i> y <i>Antisuyo</i> y <i>Contisuyo</i>.","79","","","","sin datos"
100113,"Collasuyo","10","T10182","La <i>Capacocha</i> yventó también <i>Pachacuti Ynga Yupanqui</i>, la qual hera desta manera: las provincias de <b>Collasuyo</b> y <i>Chinchausuyo</i> y <i>Antisuyo</i> y <i>Contisuyo</i> trayan a esta ciudad, de cada puelo y generación de jentes, uno o dos niños y niñas pequeños, y de hedad de diez años; y trayan ropa y ganado y ovejas de oro y de plata de <i>mollo</i>.","120-121","","","","sin datos"
100113,"Collasuyo","10","T10183","Y davan dos bueltas, y después de acavado, el <i>Ynga</i> llamava a los sacerdotes de las provincias y hacía partir los dichos sacrificios en quatro partes para los quatro <i>Suyos</i>: <b>Collasuyo</b>, <i>Chinchaysuyo</i>, <i>Antisuyo</i>, <i>Contisuyo</i> que son las quatro partidas en questá dividida esta tierra","121-122","","","","sin datos"
100114,"Collcaonco","10","T10184","así los padres de los que se avían de armar cavalleros como los parientes y los parientes y padres salían bestidos de una vestiduras que llaman <b>collcaonco</b>, y avían con que heran diferencias de vestidos que tenían, para conforme a las fiestas que hacían.","99","","","","sin datos"
100115,"Colle","10","T10185","y los yndios le entravan a adorar con carneros, <b>colle</b>, <i>chicha</i>, <i>llipta</i>, <i>mollo</i> y otras cossas y hacían fiestas todo el pueblo de dos y tres días, baylando y beviendo, e ynbocando a la <i>guaca</i> que aquel representava y decía tenía en el cuerpo","131","","","","sin datos"
100116,"Colliçara","10","T10186","dicho lo qual mandan al enfermo que le traygan <i>maíz</i> blanco que llaman <i>paracayҫara</i>, y <i>maíz</i> negro que llaman <b>colliçara</b>, y <i>maíz</i> entrevetado de colorado y amarillo que llaman <i>çumaçara</i> (…) amarillo que llaman <i>paraçora</i> y otras conchas de la mar que llaman ellos <i>mollo mollo</i> de todas las colores que pueden aver, que llaman <i>ymaymana mollo</i>","132-133","","","","sin datos"
100117,"Collopata","10","T10187"," Y asimismo en cada un día de los deste mes, yban a quemar a los carneros y lo demás a los lugares siguientes: a un cerro llamado <i>Succanca</i> y otro llamado <i>Omoto Yanacauri</i> y otro llamado <i>Capac Uilca</i>, que está a tres leguas de <i>Huanacauri</i> y otro llamado <i>Queros Huanacauri</i> y otro llamado <i>Rontoca</i> que está en los <i>Quisguares</i> y otro cerro llamado <b>Collopata</b> que está en <i>Pomacanche</i>, catorce leguas desta ciudad, y a un llano llamado <i>Yanayana</i>, y a otro cerro llamado <i>Cuti</i> que está en la puna de <i>Pomacanche</i>; y así caminando yban otro día a <i>Uilcanoto</i> que es veinte y seis leguas del <i>Cuzco</i>.","68-69","","","","sin datos"
100118,"Colquinapa","10","T10188","Llaman a estas ovejas de oro y plata <i>corinapa</i>, <b>colquinapa</b>. ","70-71","","","","sin datos"
100119,"Conanaco","10","T10189","y le amonestava y aconseja de la manera que avía de vivir y obedecer a sus padres, a lo qual llamavan <b>conanaco</b>, y le ofrecían lo que le parecía conforme a sus posible","120","","","","sin datos"
100120,"Concho","10","T10190","No comían en este tiempo más de <i>maíz</i> cocido y yervas, y así no vevían <i>chicha</i> sino turvia, que llaman <b>concho</b> ni usavan <i>coca</i> en este tiempo.","72","","","","sin datos"
100121,"Contisuyo","10","T10191","Los que yban a la parte de <b>Contisuyo</b> heran de las generaciones siguientes: <i>Raurapanaca aillu</i> y <i>Chinapanaca aillu</i> y <i>Mascapanaca aillu</i> y <i>Quesco ayllu</i>, y éstos las allegavan a <i>Churicalla</i>, que es dos leguas del <i>Cuzco</i>, y allí las entregavan a los de <i>Tantar</i>, que es quatro leguas del <i>Cuzco</i> y aquéllos las llevavan al río de <i>Cusibamba</i>, que es adonde los frailes de la Merced tienen una viña, que es siete leguas del <i>Cuzco</i>; y allí se bañavan y lavavan las armas.","75","","","","sin datos"
100121,"Contisuyo","10","T10192","Y otro día siguiente, por la misma horden, salían a la misma plaza y puestos por su horden ls <i>huacas</i> y el Unca y demás jente, trayan a la plaza grandésima cantidad de ganado de todo género de todas las quatro partidas llamadas <i>Collasuyo</i> y <i>Chinchaysuyo</i> y <i>Antisuyo</i> y <b>Contisuyo</b>.","79","","","","sin datos"
100121,"Contisuyo","10","T10193","La <i>Capacocha</i> yventó también <i>Pachacuti Ynga Yupanqui</i>, la qual hera desta manera: las provincias de <i>Collasuyo</i> y <i>Chinchausuyo</i> y <i>Antisuyo</i> y <b>Contisuyo</b> trayan a esta ciudad, de cada puelo y generación de jentes, uno o dos niños y niñas pequeños, y de hedad de diez años; y trayan ropa y ganado y ovejas de oro y de plata de <i>mollo</i>.","120-121","","","","sin datos"
100121,"Contisuyo","10","T10194","Y davan dos bueltas, y después de acavado, el <i>Ynga</i> llamava a los sacerdotes de las provincias y hacía partir los dichos sacrificios en quatro partes para los quatro <i>Suyos</i>: <i>Collasuyo</i>, <i>Chinchaysuyo</i>, <i>Antisuyo</i>, <b>Contisuyo</b> que son las quatro partidas en questá dividida esta tierra","121-122","","","","sin datos"
100122,"Corinapa","10","T10195","Llaman a estas ovejas de oro y plata <b>corinapa</b>, <i>colquinapa</i>. ","70-71","","","","sin datos"
100123,"Coya","10","T10196","Los que llevavan las boces a la parte del <i>Antisuyo</i> heran de las generaciones siguientes: <i>Cuscupanaca ayllo</i>, <i>Aucaylli ayllo</i>, <i>Tarpuntai aillu</i>, <i>Sano aillu</i>; y éstos las llevavan a <i>Chita</i>, que es legua y media del <i>Cuzco</i>, y las entregavan a los <i>metimas</i> de <i>Pisa</i>, que son los de la <b>Coya</b> y <i>Paulo</i> y éstos las allegavan al río de <i>Pisa</i> y allí las hechavan y se bañaban y bañaban sus armas.","75","","","","sin datos"
100123,"Coya","10","T10197","de los que avían de ser armados cavalleros, entendían en adereçar las <i>ojotas</i>, que era el calçado que para ello hacían, de una paja que llaman <b>coya</b> muy delgada, que casi parecía de color de oro, y en hacer unas <i>guaracas</i> de nercios de carneros, que para aquel efeto se hacían","99","","","","sin datos"
100124,"Coyapacssa","10","T10198","Salía también la muger llamada <b>Coyapacssa</b>, la qual estaua sacrificada por muger del Sol y esta hera hermana, hija del que governava.","77","","","","sin datos"
100125,"Coyaraymi","10","T10199","Al mes de agosto llamavan <b>Coyaraymi</b>, y en este mes hacían la <i>Citua</i>, y para hacer la dicha fiesta trayan las figuras de las <i>huacas</i> de toda la tierra de <i>Quito</i> a <i>Chile</i>, las quales ponían en sus casas que en el <i>Cuzco</i> tenían para el efecto que aquí diremos después.","73","","","","sin datos"
100126,"Coyo","10","T10200","Llamavan estas camisetas <i>puca caycho anco</i>; llamavan a este <i>taqui</i> <b>coyo</b>; ynventólo <i>Pachacuti Ynca Yupanqui</i>, y hacíase con tanbores, dos de <i>Anan Cuzco</i> y dos de <i>Hurin Cuzco</i>.","108","","","","sin datos"
100127,"Cullquenapa","10","T10201","llevando delante el <i>suntur paucar</i> y dos carneros de oro el uno y el otro de plata, llamados <b>cullquenapa</b>, <i>curinapa</i>, porque heran las insinias que llevava la estatua del Sol doquiera que yba, y así se acavava esta pascua y mes llamado <i>Capa raymi</i>.","110","","","","sin datos"
100128,"çumaçara","10","T10202","dicho lo qual mandan al enfermo que le traygan maíz blanco que llaman <i>paracayçara</i>, y <i>maíz</i> negro que llaman <i>colliçara</i>, y maíz entrevetado de colorado y amarillo que llaman <b>çumaçara</b> (…) amarillo que llaman <i>paraçora</i> y otras conchas de la mar que llaman ellos <i>mollo mollo</i> de todas las colores que pueden aver, que llaman <i>ymaymana mollo</i>","132-133","","","","sin datos"
100129,"Cupaticas","10","T10203","A los dies y ocho días del dicho mes, salían a la plaza vestidos con unas vestiduras muy galanas llamadas <i>anga sonco quila pionco</i>, y unas mantas pequeñas, y en las caveças unas plumas llamadas <b>cupaticas</b>, quez son de colas de <i>guacamayas</i> y pilo llamado <i>gualanbabi</i>; que hera hecho de plumas.","113-114","","","","sin datos"
100130,"çupay","10","T10204"," así como tenía por entendido que avía ynfierno para los malos y que allí los atormentavan los demonios, que ellos llaman <b>çupay</b>.","111-112","","","","sin datos"
100131,"Curacas","10","T10205","Y así se venían hasta una quebrada que se llama <i>Quirasmanta</i>, y allí los tíos y padres y <b>curacas</b>, con las <i>guaracas</i> que les avían dado, en nombre de las <i>guacas</i>, les açotavan en los braços y piernas","101","","","","sin datos"
100132,"Curicancha","10","T10206","Yban a <b>Curicancha</b> por la mañana y a mediodía y a la noche llevando los carneros que se avían de sacrificar aquel día, los quales trayan alrededor de los ydolos y <i>huacas</i> llamadas <i>Punchao ynca</i>, que era el Sol y <i>Pachayachachi</i> que era otro ydolo figura de hombre, que quiere decir el dicho bocablo, Hacedor, y otro ydolo llamado <i>Chuquiylla Yllapa</i> que era la <i>huaca</i> del Relámpago y Trueno y Rayo la qual <i>huaca</i> hera forma de persona, aunque no le vían el rostro.","67","","","","sin datos"
100132,"Curicancha","10","T10207","…y a mediodía, por la misma orden, quemavan otro carnero en <b>Curicancha</b> en el patio de la dicha Casa del Sol, que agora es claustro de los frailes del Senor Sancto Domingo..","68","","","","sin datos"
100132,"Curicancha","10","T10208","el día de la conjunción de la Luna, a mediodía yba el <i>Ynca</i> con todas las personas de su consejo y los más principales <i>yncas</i> que se hallavan en el <i>Cuzco</i> a <b>Curicancha</b> que es a la Casa del Sol y templo adonde hacían su cavildo tratando de qué manera se haría la dicha fiesta....","73","","","","sin datos"
100133,"Curinapa","10","T10209","llevando delante el <i>suntur paucar</i> y dos carneros de oro el uno y el otro de plata, llamados <i>cullquenapa</i>, <b>curinapa</b>, porque heran las insinias que llevava la estatua del Sol doquiera que yba, y así se acavava esta pascua y mes llamado <i>Capa raymi</i>.","110","","","","sin datos"
100134,"Cuscupanaca Ayllo","10","T10210","Los que llevavan las boces a la parte del <i>Antisuyo</i> heran de las generaciones siguientes: <b>Cuscupanaca ayllo</b>, <i>Aucaylli ayllo</i>, <i>Tarpuntai aillu</i>, <i>Sano aillu</i>; y éstos las llevavan a <i>Chita</i>, que es legua y media del <i>Cuzco</i>, y las entregavan a los <i>metimas</i> de <i>Pisa</i>, que son los de la <i>Coya</i> y <i>Paulo</i> y éstos las allegavan al río de <i>Pisa</i> y allí las hechavan y se bañaban y bañaban sus armas.","75","","","","sin datos"
100135,"Cusibamba","10","T10211","Los que yban a la parte de <i>Contisuyo</i> heran de las generaciones siguientes: <i>Raurapanaca aillu</i> y <i>Chinapanaca aillu</i> y <i>Mascapanaca aillu</i> y <i>Quesco ayllu</i>, y éstos las allegavan a <i>Churicalla</i>, que es dos leguas del <i>Cuzco</i>, y allí las entregavan a los de <i>Tantar</i>, que es quatro leguas del <i>Cuzco</i> y aquéllos las llevavan al río de <b>Cusibamba</b>, que es adonde los frailes de la Merced tienen una viña, que es siete leguas del <i>Cuzco</i>; y allí se bañavan y lavavan las armas.","75","","","","sin datos"
100136,"Cuti","10","T10212"," Y asimismo en cada un día de los deste mes, yban a quemar a los carneros y lo demás a los lugares siguientes: a un cerro llamado <i>Succanca</i> y otro llamado <i>Omoto Yanacauri</i> y otro llamado <i>Capac Uilca</i>, que está a tres leguas de <i>Huanacauri</i> y otro llamado <i>Queros Huanacauri</i> y otro llamado <i>Rontoca</i> que está en los <i>Quisguares</i> y otro cerro llamado <i>Collopata</i> que está en <i>Pomacanche</i>, catorce leguas desta ciudad, y a un llano llamado <i>Yanayana</i>, y a otro cerro llamado <b>Cuti</b> que está en la puna de <i>Pomacanche</i>; y así caminando yban otro día a <i>Uilcanoto</i> que es veinte y seis leguas del <i>Cuzco</i>.","68-69","","","","sin datos"
100137,"Cuya","10","T10213","y los pariente les davan <i>ojotas</i> de una paja que entre ellos hera preciada, llamada <b>cuya</b>","103","","","","sin datos"
100138,"Cuycussa Ayllo","10","T10214","Heran estos yndios que llevavan estas boces hacia <i>Collasuyo</i>, los que salían del <i>Cuzco</i> de la generación de <i>Uscaymataayllo</i>, <i>Yapo may ho ayllo</i>, <i>Yahuaymin ayllu</i> y <i>Sutic</i> y <i>Marasaylla</i>, <b>Cuycussa ayllo</b>.","74-75","","","","sin datos"
100139,"Cuyllo","10","T10215","Heran los carneros blancos y lanudos llamados <b>cuyllo</b>","79","","","","sin datos"
100140,"Cuyllor","10","T10216","Sacrificavan en este mes al Sol gran cantidad de carneros de todos los colores llamados los unos <i>huacarpana</i>, que eran blancos y lanudos y otros carneros llamados <i>huanacos</i>, y otros pacos blancos lanudos llamados <b>cuyllor</b> y otros <i>pacos</i> llamados <i>paucarpaco</i>, que eran hembras, bermejos y lanudos y otros pacos llamados <i>oquipaco</i>, y otros carneros grandes llamados <i>chumpi</i>, que heran negros y lanudos.","67","","","","sin datos"
100141,"Cuyos","10","T10217","y acordó con ellos que recoxiesen comida y ganado lo más que pudiesen, y suviéronse en un cerro muy alto llamado <i>Ancasmarca</i>; y dicen como las aguas yban creciendo y cubriendo la tierra, yba ceciendo el cerro de tal manera que jamás le sobrepujaron y que después como se yban recojiendo las aguas, se yba bajando el cerro, y así destos seis hijos de aquel pastor que allí escaparon, se bolvió a poblar la provincia de los <b>Cuyos</b>","57","","","","sin datos"
100142,"Cuzco","10","T10218","Los que yban a la parte de <i>Contisuyo</i> heran de las generaciones siguientes: <i>Raurapanaca aillu</i> y <i>Chinapanaca aillu</i> y <i>Mascapanaca aillu</i> y <i>Quesco ayllu</i>, y éstos las allegavan a <i>Churicalla</i>, que es dos leguas del <b>Cuzco</b>, y allí las entregavan a los de <i>Tantar</i>, que es quatro leguas del <b>Cuzco</b> y aquéllos las llevavan al río de <i>Cusibamba</i>, que es adonde los frailes de la Merced tienen una viña, que es siete leguas del <b>Cuzco</b>; y allí se bañavan y lavavan las armas.","75","","","","sin datos"
100142,"Cuzco","10","T10219","Y quando empeçava la vocería en el <b>Cuzco</b> salían todas las jentes de los sitios grandes como pequeños, a sus puertas, dando boces, sacudiendo las mantas y <i>llicllas</i> diciendo: 'vaya el mal fuera'.","75","","","","sin datos"
100142,"Cuzco","10","T10220","Y luego, como a las ocho o nueve del día, el <i>Ynca</i>, señor principal, con su muger y jente cortesana de su Consejo que en su tenía, salía a la plaça principal del <b>Cuzco</b> lo más ricamente adereçados que podían","77","","","","sin datos"
100143,"Hanan Cuzco","10","T10221","Y a esta ora salía toda la jente del <b>Cuzco</b> por sus <i>aillos</i> y parcialidades, los quales venían lo más ricamente adereçados que podían, y llegados <i>mochavan</i> al Açedor y al Sol y al <i>Ynca</i> señor, y luego se asentavan en sus asientos cada uno conforme a la calidad que tenían, divididos: los <b>Hanan Cuzco</b>s a su parte y los <i>Hurin Cuzcos</i> a la suya.","78","","","","sin datos"
100144,"Cuzco","10","T10222","Y así repartido el dicho ganad, matavan en gran cantidad para comer en aquel día, y luego entrava en la plaza grandísima cantidad de <i>chicha</i>, la queal estava hecha de muy atrás y en las bodegas que tenían para ello dedicadas la qual se hacía de <i>maíz</i> blanco coxido en el valle del <b>Cuzco</b>.","93","","","","sin datos"
100144,"Cuzco","10","T10223","y así los que avían de bolver a sus tierras pedían licencia al Hacedor, al Sol, al Trueno y al <i>Ynca</i>, los quales se la concedían con que dejasen en el <b>Cuzco</b>","96","","","","sin datos"
100144,"Cuzco","10","T10224","Al mes de septiembre llamavan <i>Omacrayma</i>. Llamávanle así porque los yndios de <i>Omo</i>, que es dos leguas del <b>Cuzco</b>, hacían la fiesta del <i>Guarachillo</i> que es quando armavan cavalleros a los mançevos y les oradavan las orejas como en su lugar se dirá.","97","","","","sin datos"
100144,"Cuzco","10","T10225","En el <b>Cuzco</b>, las mugeres que tenían hijos a quien obiesen de oradar las orejas y hacer <i>Guarachico</i>, entendían en hilar las ropas que se avían de vestir sus hijos el día de la fiesta del <i>Guarachico</i>.","97","","","","sin datos"
100144,"Cuzco","10","T10226","Y en el <b>Cuzco</b> entendían en hacer gran cantidad de <i>chicha</i> para la fiesta que se avía de hacer llamada <i>Capac Raymi</i>; llamavan a este modo de hacer chicha: <i>cantaray</i>.","97","","","","sin datos"
100144,"Cuzco","10","T10227","Acavado el dicho <i>taqui</i> se levantavan y venían al <b>Cuzco</b>, donde les salía al camino un pastor, de los que tenían a cargo cierto ganado llamado <i>rayminapa</i>, que para esta fiesta tenían dedicado","102","","","","sin datos"
100144,"Cuzco","10","T10228","Venían por sus parcialidades y <i>aillos</i> toda la jente hasta allegar al <b>Cuzco</b>, trayendo los que se avían armado cavalleros, las <i>guaracas</i> en la caveça y los manojos de paja en las manos; y así allegados a la plaza hacían adoración a las <i>guacas</i> ya dichas.","102","","","","sin datos"
100144,"Cuzco","10","T10229","Y a los catorce días del dicho mes, salían a la plaza del <b>Cuzco</b> <i>Huacaypata</i>, todos los mancevos que se avían empeçado armar cavalleros con sus padres y parientes cada uno.","102","","","","sin datos"
100144,"Cuzco","10","T10230","Concluydo lo qual se salían de la plaza por sus parcialidades, cada uno en los de su generación, e yban a dormir a un despoblado que se llama <i>Rauraua</i>, que será una legua del <b>Cuzco</b>.","104","","","","sin datos"
100144,"Cuzco","10","T10231","y así yban caminando hasta llegar al cerro llamado <i>Anaguarque</i>, que será dos leguas del <b>Cuzco</b>, a dar a la <i>guaca</i> que en lo alto del cerro estava, llamada del dicho nombre. Hera <i>guaca</i> de los yndios del pueblo de <i>Choco</i> y <i>Cachona</i>.","104","","","","sin datos"
100144,"Cuzco","10","T10232","Concluydo lo qual que sería ya ora de vísperas, todos por su horden se levantavan para bolver a <b>Cuzco</b>, todos por su horden, trayendo por delante el <i>suntur paucar</i> y el carnero <i>rayminapa</i>, en lugar de las insinias reales.","106","","","","sin datos"
100144,"Cuzco","10","T10233","Y así por su horden llegavan al <b>Cuzco</b> a la plaza llamada <i>Haucaypata</i>, ado estava la figura o estatua del Hacedor, Sol y Trueno y Luna, y el <i>Ynca</i> asentado junto a la estatua del Sol, con los de su corte","106","","","","sin datos"
100144,"Cuzco","10","T10234","Y aquella noche se quedavan a dormir al pie del cerro en un lugar llamado <i>Guamancancha</i>; y a la mañana, al amanecer se levantavan y suvían al cerro llamado <i>Yauira</i>, como dicho es, que está media legua del <b>Cuzco</b>","106","","","","sin datos"
100144,"Cuzco","10","T10235","Y después de acavado el <i>taqui</i>, venían por su horden caminando al <b>Cuzco</b> trayendo por delante a manera de bandera o guión, el <i>suntur paucar</i>, y el dicho carnero vestido, como dicho es.","107","","","","sin datos"
100144,"Cuzco","10","T10236","Ynstituyó esta fiesta <i>Manco Capac</i>, las quales cerimonias hizo hacer a <i>Sinchi Roca</i>, su hijo como en la Historia de los <i>Yncas</i> ya dijimos; y así llegados a la plaza del <b>Cuzco</b>, hacían la <i>mocha</i> y adoración a las <i>guacas</i> ya dichas y a la saçón ya los sacerdotes dellas las avían sacado a la plaza","107","","","","sin datos"
100144,"Cuzco","10","T10237","se yban a bañar a una fuente llamada <i>Calixpuquio</i>, que está detrás de la fortaleza del <b>Cuzco</b>, casi un quarto de legua, adonde se quitauan aquellas uestiduras con que se avían armado cavalleros","109","","","","sin datos"
100144,"Cuzco","10","T10238","A los veinte y tres días del dicho mes, llevavan la estatua del Sol llamada <i>Huayna Punchao</i> a las casas del Sol llamadas <i>Puquin</i>, que abrá tres tiros de arcabuz, poco más del <b>Cuzco</b>.","110","","","","sin datos"
100144,"Cuzco","10","T10239","Y aquella noche entendían en haçer el dicho bayle y <i>taqui</i> llamado <i>yaguayra</i>, por todas las calles y quadras del <b>Cuzco</b> desde que anochecía hasta que amanecía, y a la mañana sacavan los que a cargo tenían las <i>guacas</i> del Hacedor, Sol y Trueno, y los cuerpos muertos a la plaza, do los ponían en sus lugares, y el <i>Ynga</i> salía a ponerse en el suyo porque hera junto al Sol.","112","","","","sin datos"
100144,"Cuzco","10","T10240","Y el día siguiente que hera a los diez y nueve del dicho mes, salían a la plaça del <b>Cuzco</b> llamada <i>Haucaypata</i>, como dicho es, el <i>Ynca</i> y toda la demás jente, y asimismo sacavan todas las demás <i>guacas</i> y los cuerpos de los muertos embalsamados, do echa la revencia acostumbrada, empeçavan a hacer el sacrificio llamado <i>Moyucati>/italic>","114","","","","sin datos"
100144,"Cuzco","10","T10241","En el <b>Cuzco</b> por medio dél, pasa un río pequeño llamado <i>Capimayo</i> y <i>Guacapancomayo</i>, el qual baxa de unas quebradas que están en lo alto del <b>Cuzco</b> hacían en él unas represas a trechos del agua para tenerla represada, no obstante que hera ynvierno, para que con más fuerça llevase los sacrificios que en él se avían de hechar.","115","","","","sin datos"
100144,"Cuzco","10","T10242","Estavan de la una parte y de la otra, mucha jente, al remate de la ciudad del <b>Cuzco</b>, en un lugar que llaman <i>Pomapichupa</i>, adonde hechavan los dichos sacrificios.","115","","","","sin datos"
100144,"Cuzco","10","T10243","en echando los sacrificios en el río, el <i>Ynca</i> señor, que presente estava, les mandava fuesen con el dicho sacrificio hasta <i>Ollantaytambo</i>, que con el rodeo que llevavan, será del <b>Cuzco</b> diez leguas.","115-116","","","","sin datos"
100144,"Cuzco","10","T10244","y luego, por su horden, trayan el <i>maíz</i> de las <i>chácaras</i> del Hacedor, Sol, Luna y Trueno e <i>Ynga</i> y <i>Guanacauri</i>, y de todos los señores muertos. Trayanlo en unos costales pequeños con un cantar llamado <i>araui</i>, con unos vestidos galanos y andavan a traer el dicho <i>maiz</i> toda la demás jente del <b>Cuzco</b>, ecepto el primer día, que lo trayan los moços armados cavalleros.","118","","","","sin datos"
100144,"Cuzco","10","T10245","y después de estar todo junto, se asentava en la plaza de <i>Aucaypata</i> el <i>Ynga</i>, que es la plaza grande del <b>Cuzco</b>","121","","","","sin datos"
100144,"Cuzco","10","T10246","La jente del <b>Cuzco</b> llevavan los sacrificios ya dichos hasta <i>Sacalpina</i>, que será una legua del <b>Cuzco</b> y ado los recevían los yndios de <i>Ansa</i>.","122","","","","sin datos"
100144,"Cuzco","10","T10247","y así en todas las <i>guacas</i> principales de todas las provincias, se hacían el dicho sacrificio y ofrenda, llegando a ellos primero y luego a todas las <i>guaquillas</i> y adoratorios, quen toda la provincia avía dando a cada una lo que del <b>Cuzco</b> repartido venía para cada una","122","","","","sin datos"
100144,"Cuzco","10","T10248","porque en el <b>Cuzco</b> avía su <i>quipocamayo</i>, que son como contadores de cada una de las dichas partidas, que tenían la cuenta y raçon de los sacrificios que se avían de sacrificar en cada provincia.","122-123","","","","sin datos"
100144,"Cuzco","10","T10249","y así enterravan los cuerpos juntamente con todos los demás sacrifiçios, en un lugar llamado >italic>Chuqicancha</i>, que es un cerro pequeño que está encima de San Sebastián, que será media legua del <b>Cuzco</b>","123","","","","sin datos"
100144,"Cuzco","10","T10250","y en el dicho cerro llamado <i>Guanacauri</i>, que está a dos leguas y media del <b>Cuzco</b>, poco más o menos, lo sacrifivan y enterravan.","126","","","","sin datos"
100144,"Cuzco","10","T10251","Heran tantos los lugares que dedicados tenían para sacrificar en el <b>Cuzco</b>, que si se ubiesen de poner aquí sería mucha prolijada, y porque en la Relación de las <i>guacas</i> que a Vuestra Señoría Reverendísima di, están puestos todos de la manera que se sacrificauan, no lo pongo aquí.","126","","","","sin datos"
